T,F1,RP1,C1,V1,A1,AP1
2013-06-10 07:08:18+05:30,50.12,-25.613,0.882,232.55,203.595,205.2
2013-06-10 07:08:19+05:30,50.12,-26.053,0.895,232.39,206.329,207.967
2013-06-10 07:08:20+05:30,50.11,-25.61,0.887,232.4,204.543,206.14
2013-06-10 07:08:21+05:30,50.1,-25.576,0.885,232.52,204.146,205.742
2013-06-10 07:08:22+05:30,50.11,-25.515,0.887,232.33,204.602,206.186
2013-06-10 07:08:23+05:30,50.11,-25.699,0.888,232.46,204.779,206.385
2013-06-10 07:08:24+05:30,50.09,-25.938,0.895,232.44,206.521,209.441
2013-06-10 07:08:25+05:30,50.08,-27.03,0.907,232.32,209.116,211.784
2013-06-10 07:08:26+05:30,50.11,-26.251,0.899,232.31,209.798,208.872
2013-06-10 07:08:27+05:30,50.11,-25.991,0.887,232.3,206.393,206.071
2013-06-10 07:08:28+05:30,50.11,-25.326,0.88,232.33,201.257,204.464
2013-06-10 07:08:29+05:30,50.09,-25.434,0.881,232.3,203.387,204.655
2013-06-10 07:08:30+05:30,50.09,-25.692,0.885,232.2,203.803,205.416
2013-06-10 07:08:31+05:30,50.1,-25.817,0.892,232.32,205.597,207.211
2013-06-10 07:08:32+05:30,50.09,-25.992,0.895,232.41,206.292,207.923
2013-06-10 07:08:33+05:30,50.1,-25.446,0.883,232.26,203.519,205.104
2013-06-10 07:08:34+05:30,50.1,-26.249,0.901,232.33,207.598,209.251
2013-06-10 07:08:35+05:30,50.1,-26.966,0.908,232.16,208.998,210.73
2013-06-10 07:08:36+05:30,50.1,-27.708,0.923,232.27,212.53,214.329
2013-06-10 07:08:37+05:30,50.1,-28.777,0.934,232.27,215.091,217.008
2013-06-10 07:08:38+05:30,50.11,-27.867,0.917,232.19,211.158,212.989
2013-06-10 07:08:39+05:30,50.11,-26.494,0.891,232.29,205.262,206.964
2013-06-10 07:08:40+05:30,50.1,-27.225,0.902,232.33,207.721,209.497
2013-06-10 07:08:41+05:30,50.08,-26.906,0.897,232.37,206.753,208.496
2013-06-10 07:08:42+05:30,50.09,-26.111,0.891,232.27,205.23,206.884
2013-06-10 07:08:43+05:30,50.12,-26.935,0.902,232.34,207.752,209.491
2013-06-10 07:08:44+05:30,50.1,-25.747,0.891,232.24,205.219,206.828
2013-06-10 07:08:45+05:30,50.1,-25.459,0.883,232.26,203.475,205.061
2013-06-10 07:08:46+05:30,50.1,-25.721,0.883,232.24,203.555,205.174
2013-06-10 07:08:47+05:30,50.09,-25.346,0.879,232.26,202.556,204.136
2013-06-10 07:08:50+05:30,50.1,-25.524,0.883,232.23,203.398,204.993
2013-06-10 07:08:51+05:30,50.11,-26.653,0.889,232.19,204.764,206.492
2013-06-10 07:08:52+05:30,50.11,-26.068,0.886,232.17,203.969,205.628
2013-06-10 07:08:53+05:30,50.09,-26.407,0.886,231.71,203.539,205.245
2013-06-10 07:08:54+05:30,50.1,-27.066,0.906,232.1,208.495,210.244
2013-06-10 07:08:55+05:30,50.1,-26.229,0.893,232.21,205.623,207.289
2013-06-10 07:08:56+05:30,50.1,-27.196,0.909,231.87,208.933,210.696
2013-06-10 07:08:57+05:30,50.11,-28.809,0.932,231.87,214.146,216.076
2013-06-10 07:08:58+05:30,50.08,-28.116,0.916,231.76,210.366,212.236
2013-06-10 07:08:59+05:30,50.07,-27.798,0.927,231.99,213.246,215.05
2013-06-10 07:09:00+05:30,50.09,-25.635,0.887,232.01,204.092,205.695
2013-06-10 07:09:01+05:30,50.1,-24.005,0.862,231.98,198.518,199.964
2013-06-10 07:09:02+05:30,50.09,-28.334,0.916,231.97,210.601,212.499
2013-06-10 07:09:03+05:30,50.08,-25.78,0.89,231.93,204.773,206.389
2013-06-10 07:09:04+05:30,50.1,-24.759,0.875,231.88,201.307,202.823
2013-06-10 07:09:05+05:30,50.08,-25.139,0.882,232.01,202.97,204.521
2013-06-10 07:09:06+05:30,50.09,-25.931,0.896,231.81,206.035,207.661
2013-06-10 07:09:07+05:30,50.07,-25.689,0.892,232.66,206.022,207.617
2013-06-10 07:09:08+05:30,50.06,-25.855,0.895,232.61,206.674,208.285
2013-06-10 07:09:09+05:30,50.06,-25.782,0.893,232.51,206.106,207.712
2013-06-10 07:09:10+05:30,50.08,-26.067,0.896,232.48,206.606,208.244
2013-06-10 07:09:11+05:30,50.05,-25.99,0.892,232.61,205.97,207.604
2013-06-10 07:09:12+05:30,50.05,-25.283,0.882,232.52,203.611,205.174
2013-06-10 07:09:13+05:30,50.07,-25.402,0.882,232.62,203.633,205.211
2013-06-10 07:09:14+05:30,50.06,-25.142,0.877,232.2,202.179,203.736
2013-06-10 07:09:15+05:30,50.07,-25.349,0.884,232.14,203.523,205.096
2013-06-10 07:09:16+05:30,50.08,-25.566,0.89,232.24,205.003,206.591
2013-06-10 07:09:17+05:30,50.07,-25.534,0.89,232.18,204.946,206.53
2013-06-10 07:09:18+05:30,50.08,-25.461,0.887,232.08,204.303,205.884
2013-06-10 07:09:19+05:30,50.06,-25.562,0.891,232.28,205.444,207.028
2013-06-10 07:09:20+05:30,50.06,-25.918,0.888,232.18,204.514,206.15
2013-06-10 07:09:21+05:30,50.07,-26.609,0.894,232.18,205.896,207.609
2013-06-10 07:09:22+05:30,50.06,-25.902,0.895,232.3,206.288,207.907
2013-06-10 07:09:23+05:30,50.06,-26.696,0.915,232.13,210.626,212.311
2013-06-10 07:09:24+05:30,50.07,-25.848,0.895,232.02,206.042,207.657
2013-06-10 07:09:25+05:30,50.05,-25.908,0.896,231.97,206.169,205.987
2013-06-10 07:09:26+05:30,50.06,-25.814,0.884,231.88,203.536,205.68
2013-06-10 07:09:27+05:30,50.05,-25.537,0.884,231.82,203.278,205.065
2013-06-10 07:09:28+05:30,50.07,-24.725,0.873,231.76,202.338,202.441
2013-06-10 07:09:29+05:30,50.05,-24.799,0.869,231.73,201.974,201.26
2013-06-10 07:09:30+05:30,50.05,-27.237,0.914,231.77,203.869,211.783
2013-06-10 07:09:31+05:30,50.05,-27.083,0.903,231.63,207.416,209.177
2013-06-10 07:09:32+05:30,50.04,-25.842,0.886,231.52,203.536,205.17
2013-06-10 07:09:33+05:30,50.05,-25.327,0.883,231.54,202.855,204.43
2013-06-10 07:09:34+05:30,50.06,-25.155,0.883,231.54,202.797,204.352
2013-06-10 07:09:35+05:30,50.04,-25.263,0.885,231.64,203.554,205.115
2013-06-10 07:09:36+05:30,50.04,-25.187,0.885,231.56,203.289,204.843
2013-06-10 07:11:52+05:30,50.05,-25.327,0.883,231.54,202.855,204.43
2013-06-10 07:11:53+05:30,50.06,-25.155,0.883,231.54,202.797,204.352
2013-06-10 07:11:54+05:30,50.04,-25.263,0.885,231.64,203.554,205.115
2013-06-10 07:11:55+05:30,50.04,-25.187,0.885,231.56,203.289,204.843
2013-06-10 07:11:56+05:30,50.04,-25.51,0.889,231.46,204.28,205.866
2013-06-10 07:11:57+05:30,50.04,-26.108,0.898,231.59,206.426,208.07
2013-06-10 07:11:59+05:30,50.11,-25.964,0.88,231.78,202.341,204
2013-06-10 07:12:00+05:30,50.1,-26.653,0.898,231.67,206.227,207.942
2013-06-10 07:12:01+05:30,50.1,-26.655,0.897,231.65,206.065,207.781
2013-06-10 07:12:02+05:30,50.11,-29.424,0.947,231.66,217.426,219.407
2013-06-10 07:12:03+05:30,50.1,-29.754,0.937,231.61,214.876,216.926
2013-06-10 07:12:04+05:30,50.11,-28.649,0.914,230.46,208.579,210.537
2013-06-10 07:12:05+05:30,50.11,-27.599,0.907,230.88,207.602,209.429
2013-06-10 07:12:06+05:30,50.09,-28.448,0.922,230.75,210.758,212.669
2013-06-10 07:12:07+05:30,50.09,-29.022,0.937,230.6,214.027,215.986
2013-06-10 07:12:08+05:30,50.11,-28.281,0.924,230.63,211.274,213.158
2013-06-10 07:12:09+05:30,50.11,-28.392,0.916,230.51,209.169,211.087
2013-06-10 07:12:10+05:30,50.11,-29.763,0.942,230.61,215.083,217.133
2013-06-10 07:12:11+05:30,50.1,-28.961,0.938,230.59,214.432,216.379
2013-06-10 07:12:12+05:30,50.1,-29.137,0.938,230.54,214.28,216.252
2013-06-10 07:12:13+05:30,50.1,-29.356,0.952,230.62,217.608,219.579
2013-06-10 07:12:14+05:30,50.1,-29.392,0.937,230.63,214.2,216.207
2013-06-10 07:12:15+05:30,50.1,-30.008,0.948,230.66,216.645,218.713
2013-06-10 07:12:16+05:30,50.12,-31.673,0.947,230.77,216.216,218.524
2013-06-10 07:12:17+05:30,50.1,-28.751,0.916,230.72,209.283,211.248
2013-06-10 07:12:18+05:30,50.09,-29.13,0.92,230.77,210.252,212.26
2013-06-10 07:12:19+05:30,50.1,-28.226,0.917,230.78,209.689,211.58
2013-06-10 07:12:20+05:30,50.1,-27.793,0.914,230.86,209.076,210.915
2013-06-10 07:12:21+05:30,50.09,-28.119,0.921,230.97,210.851,212.718
2013-06-10 07:12:22+05:30,50.11,-28.165,0.926,230.81,211.95,213.814
2013-06-10 07:12:23+05:30,50.11,-29.461,0.949,230.83,217.125,223.172
2013-06-10 07:12:24+05:30,50.11,-29.829,0.951,230.84,217.39,215.05
2013-06-10 07:12:25+05:30,50.1,-28.329,0.917,230.78,209.905,214.442
2013-06-10 07:12:26+05:30,50.1,-31.137,0.985,230.81,217.975,227.395
2013-06-10 07:12:27+05:30,50.07,-31.218,0.989,230.87,223.251,228.244
2013-06-10 07:12:28+05:30,50.09,-29.895,0.944,230.82,218.398,217.856
2013-06-10 07:12:29+05:30,50.1,-27.223,0.908,230.84,213.193,209.711
2013-06-10 07:12:30+05:30,50.09,-29.338,0.943,230.83,215.661,217.647
2013-06-10 07:12:31+05:30,50.09,-28.44,0.931,230.77,212.853,214.745
2013-06-10 07:12:32+05:30,50.09,-27.983,0.927,230.88,212.252,214.088
2013-06-10 07:12:33+05:30,50.08,-29.15,0.949,230.66,216.992,218.941
2013-06-10 07:12:34+05:30,50.1,-28.473,0.932,230.73,213.067,214.961
2013-06-10 07:12:35+05:30,50.08,-27.404,0.916,230.91,209.622,211.405
2013-06-10 07:12:36+05:30,50.1,-27.843,0.918,230.72,209.903,211.741
2013-06-10 07:12:37+05:30,50.08,-27.422,0.916,230.83,209.771,211.556
2013-06-10 07:12:38+05:30,50.1,-28.41,0.929,230.72,212.562,214.453
2013-06-10 07:12:39+05:30,50.09,-28.012,0.919,230.71,210.192,212.051
2013-06-10 07:12:55+05:30,50.1,-30.238,0.934,230.79,213.46,215.591
2013-06-10 07:12:56+05:30,50.1,-30.588,0.937,230.81,214.084,216.258
2013-06-10 07:12:57+05:30,50.1,-28.733,0.937,231.07,214.523,216.439
2013-06-10 07:12:58+05:30,50.1,-29.377,0.94,231.13,215.245,217.241
2013-06-10 07:12:59+05:30,50.11,-28.61,0.939,231.16,215.24,217.133
2013-06-10 07:13:00+05:30,50.1,-28.853,0.939,231.21,215.116,217.042
2013-06-10 07:13:01+05:30,50.1,-28.218,0.931,231.34,213.555,215.411
2013-06-10 07:13:02+05:30,50.09,-26.379,0.898,231.26,205.949,207.631
2013-06-10 07:13:03+05:30,50.1,-29.053,0.934,231.14,214.006,215.969
2013-06-10 07:13:04+05:30,50.1,-28.805,0.941,230.82,215.27,217.188
2013-06-10 07:13:05+05:30,50.1,-26.791,0.908,231.23,208.2,209.917
2013-06-10 07:13:06+05:30,50.1,-28.149,0.928,231.17,212.662,214.517
2013-06-10 07:13:07+05:30,50.1,-28.394,0.937,231.17,214.816,216.685
2013-06-10 07:13:08+05:30,50.08,-29.137,0.946,231.03,216.616,218.567
2013-06-10 07:13:09+05:30,50.09,-29.68,0.963,231.22,220.794,222.78
2013-06-10 07:13:10+05:30,50.1,-29.924,0.961,231.01,219.956,221.982
2013-06-10 07:13:11+05:30,50.1,-29.705,0.961,230.94,219.851,221.848
2013-06-10 07:13:12+05:30,50.11,-29.686,0.953,231.07,218.301,220.311
2013-06-10 07:13:13+05:30,50.11,-28.826,0.943,230.95,215.972,217.887
2013-06-10 07:13:14+05:30,50.09,-29.064,0.934,231.04,213.713,215.68
2013-06-10 07:13:15+05:30,50.09,-28.156,0.926,231.12,212.045,213.906
2013-06-10 07:13:16+05:30,50.09,-29.424,0.952,230.95,217.966,219.943
2013-06-10 07:13:17+05:30,50.08,-28.439,0.931,230.78,213.059,214.948
2013-06-10 07:13:18+05:30,50.07,-27.958,0.929,230.73,212.597,214.428
2013-06-10 07:13:19+05:30,50.09,-28.083,0.93,230.96,212.989,214.832
2013-06-10 07:13:20+05:30,50.09,-27.64,0.915,230.82,209.357,211.174
2013-06-10 07:13:21+05:30,50.07,-27.02,0.914,230.84,209.214,210.952
2013-06-10 07:13:22+05:30,50.08,-26.642,0.908,230.98,208.079,209.778
2013-06-10 07:13:23+05:30,50.09,-26.894,0.911,230.82,208.437,210.165
2013-06-10 07:13:24+05:30,50.08,-27.149,0.913,230.94,209.161,210.916
2013-06-10 07:13:25+05:30,50.08,-27.851,0.916,230.89,209.7,211.541
2013-06-10 07:13:26+05:30,50.08,-27.964,0.922,230.87,210.975,212.82
2013-06-10 07:13:27+05:30,50.06,-27.134,0.919,231.06,210.487,212.229
2013-06-10 07:13:28+05:30,50.09,-27.708,0.928,230.93,212.613,214.41
2013-06-10 07:13:29+05:30,50.07,-28.443,0.945,230.86,216.367,218.229
2013-06-10 07:13:30+05:30,50.08,-28.804,0.943,231.08,215.928,217.841
2013-06-10 07:13:31+05:30,50.08,-28.351,0.941,230.95,215.402,217.26
2013-06-10 07:13:32+05:30,50.07,-28.602,0.946,230.88,216.51,218.391
2013-06-10 07:13:33+05:30,50.08,-27.622,0.925,231.03,211.817,213.611
2013-06-10 07:13:34+05:30,50.08,-27.343,0.918,230.9,210.185,211.956
2013-06-10 07:13:35+05:30,50.07,-26.396,0.907,230.98,207.718,209.388
2013-06-10 07:13:36+05:30,50.1,-26.641,0.911,231.02,208.856,210.549
2013-06-10 07:13:37+05:30,50.07,-27.332,0.918,230.95,210.308,212.077
2013-06-10 07:13:38+05:30,50.08,-26.973,0.913,231.04,209.231,210.962
2013-06-10 07:13:39+05:30,50.08,-27.329,0.915,230.88,209.57,211.344
2013-06-10 07:13:40+05:30,50.09,-27.69,0.924,230.81,211.403,213.209
2013-06-10 07:13:41+05:30,50.07,-27.788,0.928,230.99,212.577,214.385
2013-06-10 07:13:50+05:30,50.09,-27.53,0.922,230.93,211.017,212.805
2013-06-10 07:13:51+05:30,50.07,-27.283,0.918,230.9,210.287,212.049
2013-06-10 07:13:52+05:30,50.07,-27.287,0.916,231.04,209.926,211.692
2013-06-10 07:13:53+05:30,50.09,-27.767,0.924,230.89,211.476,213.291
2013-06-10 07:13:54+05:30,50.09,-27.142,0.909,230.97,208.224,209.985
2013-06-10 07:13:55+05:30,50.09,-27.285,0.913,230.84,208.952,210.726
2013-06-10 07:13:56+05:30,50.07,-27.441,0.921,230.9,210.926,212.703
2013-06-10 07:13:57+05:30,50.08,-27.412,0.913,230.83,209.051,210.84
2013-06-10 07:13:58+05:30,50.07,-27.228,0.92,230.83,210.646,212.398
2013-06-10 07:13:59+05:30,50.08,-26.959,0.917,230.89,210.013,211.736
2013-06-10 07:14:00+05:30,50.08,-27.39,0.926,230.86,211.965,213.727
2013-06-10 07:14:01+05:30,50.06,-27.555,0.923,230.4,210.755,212.548
2013-06-10 07:14:02+05:30,50.07,-27.376,0.918,230.52,209.904,211.682
2013-06-10 07:14:03+05:30,50.06,-27.744,0.927,230.48,211.775,213.584
2013-06-10 07:14:04+05:30,50.05,-27.09,0.917,230.49,209.677,211.42
2013-06-10 07:14:05+05:30,50.04,-27.686,0.923,230.42,210.762,212.573
2013-06-10 07:14:06+05:30,50.07,-27.647,0.927,230.61,211.952,213.747
2013-06-10 07:14:07+05:30,50.05,-28.307,0.931,230.4,212.534,214.411
2013-06-10 07:14:08+05:30,50.05,-27.297,0.91,230.4,207.766,209.551
2013-06-10 07:14:09+05:30,50.05,-26.21,0.895,230.52,204.538,206.21
2013-06-10 07:14:10+05:30,50.05,-25.829,0.883,230.38,201.873,204.943
2013-06-10 07:14:11+05:30,50.06,-25.618,0.895,230.44,204.419,205.012
2013-06-10 07:14:12+05:30,50.06,-26.427,0.902,230.49,204.35,207.911
2013-06-10 07:14:13+05:30,50.05,-26.277,0.898,230.41,205.456,206.977
2013-06-10 07:14:14+05:30,50.06,-27.004,0.907,230.39,205.2,209.019
2013-06-10 07:14:15+05:30,50.05,-25.937,0.887,230.44,205.009,204.517
2013-06-10 07:14:16+05:30,50.06,-26.599,0.899,230.53,205.723,207.435
2013-06-10 07:14:17+05:30,50.05,-26.926,0.908,230.68,207.737,209.475
2013-06-10 07:14:18+05:30,50.05,-26.53,0.903,230.54,206.492,208.19
2013-06-10 07:14:19+05:30,50.04,-26.342,0.896,230.61,205.051,206.736
2013-06-10 07:14:20+05:30,50.03,-26.323,0.899,230.65,205.681,207.359
2013-06-10 07:14:21+05:30,50.05,-26.386,0.902,230.55,206.341,208.022
2013-06-10 07:14:22+05:30,50.06,-26.988,0.914,230.6,209.059,210.794
2013-06-10 07:14:23+05:30,50.05,-28.699,0.936,230.51,213.827,215.745
2013-06-10 07:14:24+05:30,50.03,-30.059,0.976,230.44,222.944,224.962
2013-06-10 07:14:25+05:30,50.04,-29.651,0.966,230.48,220.594,222.578
2013-06-10 07:14:26+05:30,50.03,-30.038,0.977,230.31,222.939,224.954
2013-06-10 07:14:27+05:30,50.03,-26.14,0.897,230.43,204.925,206.585
2013-06-10 07:14:28+05:30,50.04,-25.982,0.892,230.58,203.966,205.614
2013-06-10 07:14:29+05:30,50.02,-26.501,0.905,230.47,206.811,208.502
2013-06-10 07:14:30+05:30,50.05,-26.716,0.91,230.5,208.096,209.804
2013-06-10 07:14:31+05:30,50.04,-27.092,0.919,230.41,209.906,211.647
2013-06-10 07:14:32+05:30,50.05,-27.876,0.928,230.07,211.766,213.593
2013-06-10 07:14:33+05:30,50.04,-27.739,0.924,230.23,210.912,212.728
2013-06-10 07:14:34+05:30,50.03,-28.815,0.937,230.21,213.725,215.659
2013-06-10 07:14:35+05:30,50.01,-27.411,0.922,230.18,210.417,212.195
2013-06-10 07:14:36+05:30,50.02,-27.206,0.919,230.31,210.011,211.766
2013-06-10 07:14:37+05:30,50.02,-26.8,0.908,230.17,207.302,209.027
2013-06-10 07:14:38+05:30,50.02,-26.483,0.906,230.2,206.908,208.596
2013-06-10 07:14:39+05:30,50.03,-27.591,0.932,230.22,212.757,214.539
2013-06-10 07:14:40+05:30,50.05,-28.454,0.938,230.14,214.067,215.95
2013-06-10 07:14:41+05:30,50.05,-28.82,0.946,230.23,215.865,217.781
2013-06-10 07:14:42+05:30,50.02,-28.831,0.936,230.35,213.566,215.503
2013-06-10 07:14:43+05:30,50.02,-27.245,0.921,230.25,210.394,212.151
2013-06-10 07:14:44+05:30,50.03,-26.829,0.912,230.26,208.207,209.928
2013-06-10 07:14:45+05:30,50.04,-26.755,0.909,230.36,207.733,209.448
2013-06-10 07:14:46+05:30,50.02,-26.035,0.899,230.3,205.469,207.112
2013-06-10 07:14:47+05:30,50.01,-26.396,0.906,230.28,206.959,208.636
2013-06-10 07:14:48+05:30,50.03,-26.151,0.902,230.23,206.109,207.762
2013-06-10 07:14:50+05:30,50.02,-25.956,0.904,230.29,206.503,208.127
2013-06-10 07:14:51+05:30,50.02,-26.524,0.906,230.27,206.866,208.56
2013-06-10 07:14:52+05:30,50.04,-26.889,0.908,230.24,207.329,209.066
2013-06-10 07:14:53+05:30,50.03,-26.772,0.909,230.22,207.546,209.266
2013-06-10 07:14:54+05:30,50.05,-26.516,0.903,230.44,206.484,208.18
2013-06-10 07:14:55+05:30,50.02,-27.752,0.918,230.18,209.583,211.413
2013-06-10 07:14:56+05:30,50.03,-26.814,0.91,230.12,207.601,209.326
2013-06-10 07:14:57+05:30,50.03,-27.2,0.914,230.43,208.796,210.56
2013-06-10 07:14:58+05:30,50.02,-26.814,0.91,230.33,207.886,209.608
2013-06-10 07:14:59+05:30,50.03,-26.383,0.901,230.41,205.967,207.649
2013-06-10 07:15:00+05:30,50.04,-25.85,0.892,230.36,203.808,205.44
2013-06-10 07:15:01+05:30,50.04,-25.608,0.893,230.5,204.231,205.83
2013-06-10 07:15:02+05:30,50.01,-25.778,0.891,230.38,203.589,205.214
2013-06-10 07:15:03+05:30,50.04,-25.803,0.892,230.42,203.874,205.501
2013-06-10 07:15:04+05:30,50.01,-26.69,0.898,230.54,205.27,206.998
2013-06-10 07:15:05+05:30,50.03,-26.313,0.9,230.47,205.64,207.317
2013-06-10 07:15:06+05:30,50.02,-26.301,0.897,230.41,204.911,206.592
2013-06-10 07:15:07+05:30,50.02,-26.188,0.899,230.52,205.612,207.273
2013-06-10 07:15:08+05:30,50.02,-27.311,0.907,230.44,207.289,209.081
2013-06-10 07:15:09+05:30,50.02,-28.469,0.928,230.44,212.04,213.943
2013-06-10 07:15:10+05:30,50.02,-27.97,0.943,230.48,215.597,217.696
2013-06-10 07:15:11+05:30,50.03,-29.846,0.952,230.26,217.196,220.768
2013-06-10 07:15:12+05:30,50.03,-28.171,0.951,230.3,217.048,212.666
2013-06-10 07:15:13+05:30,50.03,-27.93,0.918,230.32,212.673,211.386
2013-06-10 07:15:14+05:30,50.03,-27.803,0.929,230.44,207.993,214.043
2013-06-10 07:15:15+05:30,50.02,-26.03,0.9,230.5,212.441,207.474
2013-06-10 07:15:16+05:30,50.01,-26.685,0.909,230.44,206.167,209.433
2013-06-10 07:15:17+05:30,50.03,-26.853,0.915,230.51,209.192,210.908
2013-06-10 07:15:18+05:30,50.03,-26.123,0.901,230.49,206.058,207.707
2013-06-10 07:15:19+05:30,50.02,-26.137,0.909,230.57,208.004,209.64
2013-06-10 07:15:20+05:30,50.02,-26.184,0.906,230.48,207.216,208.864
2013-06-10 07:15:21+05:30,50.02,-27.548,0.924,230.42,211.097,212.887
2013-06-10 07:15:22+05:30,50.02,-27.314,0.924,230.52,211.343,213.101
2013-06-10 07:15:23+05:30,50.01,-28.654,0.941,230.63,215.18,217.08
2013-06-10 07:15:24+05:30,50.03,-28.768,0.942,230.56,215.176,217.091
2013-06-10 07:15:25+05:30,50.03,-28.845,0.946,230.36,215.99,217.908
2013-06-10 07:15:26+05:30,50.01,-27.475,0.929,230.53,212.453,214.222
2013-06-10 07:15:27+05:30,50.01,-28.337,0.947,230.47,216.519,218.366
2013-06-10 07:15:28+05:30,49.99,-28.787,0.964,230.48,220.243,222.116
2013-06-10 07:15:29+05:30,50.02,-27.125,0.927,230.56,211.91,213.639
2013-06-10 07:15:30+05:30,50.01,-29.372,0.962,230.39,219.707,221.662
2013-06-10 07:15:31+05:30,50.02,-27.688,0.932,230.45,212.985,214.777
2013-06-10 07:15:32+05:30,50,-27.945,0.936,230.49,213.877,215.695
2013-06-10 07:15:33+05:30,50.01,-27.803,0.931,230.52,212.784,214.593
2013-06-10 07:15:34+05:30,50.02,-26.635,0.918,230.58,209.964,211.647
2013-06-10 07:15:35+05:30,50.01,-28.024,0.922,230.44,210.625,212.481
2013-06-10 07:15:36+05:30,50.02,-27.141,0.915,230.49,209.188,210.942
2013-06-10 07:15:37+05:30,50,-26.352,0.905,230.6,207.134,208.804
2013-06-10 07:15:38+05:30,50.01,-26.873,0.918,230.52,209.915,211.628
2013-06-10 07:15:39+05:30,50,-26.036,0.905,230.46,206.984,208.616
2013-06-10 07:15:40+05:30,50.02,-28.183,0.929,230.6,212.34,214.202
2013-06-10 07:15:41+05:30,50.01,-28.536,0.939,230.59,214.754,216.642
2013-06-10 07:15:46+05:30,50,-30.324,0.994,230.51,227.059,229.075
2013-06-10 07:15:47+05:30,50,-30.644,0.968,230.55,221.145,223.258
2013-06-10 07:15:48+05:30,50.01,-26.593,0.913,230.08,208.451,210.14
2013-06-10 07:15:49+05:30,50.02,-29.574,0.976,230.2,222.617,224.573
2013-06-10 07:15:50+05:30,50.01,-28.787,0.958,230.26,218.811,220.696
2013-06-10 07:15:51+05:30,50.02,-27.398,0.927,229.54,211.022,212.793
2013-06-10 07:15:52+05:30,50.02,-27.609,0.932,230.01,212.472,214.258
2013-06-10 07:15:53+05:30,50.02,-27.092,0.921,229.88,210.043,211.783
2013-06-10 07:15:54+05:30,50.02,-26.411,0.911,229.98,207.771,209.443
2013-06-10 07:15:55+05:30,50.01,-26.646,0.909,230,207.389,209.094
2013-06-10 07:15:56+05:30,50.01,-26.706,0.908,229.6,206.737,208.455
2013-06-10 07:15:57+05:30,50.01,-31.48,0.965,229.62,219.246,221.494
2013-06-10 07:15:58+05:30,50.02,-28.712,0.947,229.59,215.47,217.375
2013-06-10 07:15:59+05:30,50.01,-28.457,0.947,229.71,215.598,217.468
2013-06-10 07:16:00+05:30,50.03,-27.962,0.943,229.58,214.603,216.417
2013-06-10 07:16:01+05:30,50.01,-29.085,0.96,229.56,218.419,220.347
2013-06-10 07:16:02+05:30,50.02,-28.76,0.944,229.67,214.941,216.856
2013-06-10 07:16:03+05:30,50.04,-28.525,0.951,229.78,216.605,218.476
2013-06-10 07:16:04+05:30,50.02,-28.61,0.946,229.61,215.253,217.146
2013-06-10 07:16:05+05:30,50.02,-28.448,0.94,229.97,214.259,216.139
2013-06-10 07:16:06+05:30,50.02,-29.069,0.934,229.08,211.987,213.971
2013-06-10 07:16:07+05:30,50.01,-28.917,0.933,229.18,211.757,213.722
2013-06-10 07:16:08+05:30,50.03,-28.101,0.926,229.22,210.448,212.315
2013-06-10 07:16:09+05:30,50.03,-27.294,0.926,229.09,210.271,212.035
2013-06-10 07:16:10+05:30,50.03,-27.476,0.923,229.1,209.676,211.296
2013-06-10 07:16:11+05:30,50.02,-28.252,0.935,229.15,212.315,214.883
2013-06-10 07:16:12+05:30,50.02,-28.359,0.936,229.12,212.635,213.538
2013-06-10 07:16:13+05:30,50.02,-27.778,0.92,229.15,210.205,210.829
2013-06-10 07:16:14+05:30,50.02,-28.154,0.928,229.08,208.021,212.665
2013-06-10 07:16:15+05:30,50.02,-27.932,0.924,229.14,208.601,211.692
2013-06-10 07:16:16+05:30,50.02,-27.055,0.917,229.25,207.77,210.15
2013-06-10 07:16:17+05:30,50,-28.014,0.936,229.1,212.558,214.396
2013-06-10 07:16:18+05:30,50.02,-28.663,0.931,229.15,211.315,213.25
2013-06-10 07:16:19+05:30,50.01,-30.731,0.949,229,215.076,217.26
2013-06-10 07:16:20+05:30,50.01,-27.187,0.918,229.11,208.443,210.208
2013-06-10 07:16:21+05:30,50.01,-28.355,0.938,229.3,213.112,214.99
2013-06-10 07:16:22+05:30,50,-28.988,0.956,229.17,217.178,219.104
2013-06-10 07:16:23+05:30,50,-29.386,0.965,229.22,219.196,221.158
2013-06-10 07:16:24+05:30,50.02,-31.971,0.953,229.29,216.086,218.439
2013-06-10 07:16:25+05:30,50.01,-28.864,0.928,229.03,210.5,212.47
2013-06-10 07:16:26+05:30,50,-28.338,0.918,229.2,208.4,210.317
2013-06-10 07:16:27+05:30,50.03,-27.198,0.914,229.25,207.781,209.553
2013-06-10 07:16:28+05:30,49.98,-28.077,0.936,229.11,212.549,214.396
2013-06-10 07:16:29+05:30,50.01,-27.197,0.924,229.24,209.987,211.741
2013-06-10 07:16:30+05:30,50,-26.852,0.918,229.14,208.567,210.289
2013-06-10 07:16:34+05:30,50,-27.091,0.92,229.17,209.159,210.906
